"","sample","fit_r2","ox_initial","t_initial","dmax","tmax_h","se","auc","hauc","width","t1_h","t2_h","hwidth"
"2348","191108_512_D4",0.9919,267.662204722735,8.51966666666667,3.28426322018345,21.8563333333333,0.0461190457726477,38.7776536364293,38.7776536364293,11.6633333333333,14.5541666666667,26.2175,4.36116666666666
"2349","191108_512_A5",0.9981,267.662204722688,8.51966666666667,10.1773058396691,22.2113333333333,0.0423636421383198,80.7919242389695,80.7919242389695,5.6795,19.118,24.7975,2.58616666666666
"2350","191108_512_B5",0.9982,267.66220472264,8.51966666666667,8.64267043366226,21.8563333333333,0.0409328642561539,75.8204461001484,75.8204461001484,8.46866666666667,15.8725,24.3411666666667,2.48483333333333
"2351","191108_512_C5",0.9977,267.662204722593,8.51966666666667,10.7557357687347,22.4141666666667,0.0336947127875399,74.3002361166471,74.3002361166471,4.868,20.0816666666667,24.9496666666667,2.3325
"2352","191108_512_D5",0.9987,267.662204722545,8.51966666666667,10.4264801410068,21.755,0.00856354836509777,91.9894443514132,91.9894443514132,7.91083333333333,16.2275,24.1383333333333,2.38333333333333
"2353","191108_512_A6",0.9976,267.662204722497,8.51966666666667,18.6116141766252,25.7103333333333,0.0855243787725554,133.579681267332,133.579681267332,5.73,23.0736666666667,28.8036666666667,2.63666666666666
"2354","191108_512_B6",0.9987,267.662204722449,8.51966666666667,16.2945769048065,26.1666666666667,0.0602757574926464,133.705423021394,133.705423021394,6.8455,22.82,29.6655,3.34666666666667
"2355","191108_512_C6",0.9981,267.6622047224,8.51966666666667,17.1874663746246,25.9638333333333,0.0755539559232409,134.42641642413,134.42641642413,6.5415,22.9213333333333,29.4628333333333,3.0425
"2356","191108_512_D6",0.9986,267.662204722352,8.51966666666667,17.4663510336154,25.3553333333333,0.0658180109135746,132.164280253923,132.164280253923,5.42583333333333,22.6678333333333,28.0936666666667,2.6875
"2357","191110_124_A1",0,384.345439560439,11.5675,6.82121026329696e-12,12.3286666666667,5.54683898225675e-08,1.79971948455205e-11,1.79971948455205e-11,0.101500000000001,12.278,12.3795,0.0506666666666682
"2358","191110_124_B1",0.9705,384.345439560439,11.5675,2.71173553128051,12.8866666666667,0.0565477704864337,30.0292723648084,30.0292723648084,1.97866666666667,12.8866666666667,14.8653333333333,1.97866666666667
"2359","191110_124_C1",0.7785,384.345439560439,11.5675,1.87471072608446,15.2711666666667,0.0478981985422333,16.7658493477687,16.7658493477687,6.6965,11.7705,18.467,3.19583333333333
"2360","191110_124_D1",0.9973,384.345439560439,11.5675,103.917264930662,15.7278333333333,0.224484581103614,499.237347761929,499.237347761929,4.0075,13.8505,17.858,1.87733333333333
"2361","191110_124_A2",0.9993,384.345439560439,11.5675,63.790756993759,15.0683333333333,0.0264675667593382,310.23334442814,310.23334442814,4.61633333333333,12.4303333333333,17.0466666666667,1.97833333333333
"2362","191110_124_B2",0.9992,384.345439560439,11.5675,46.334114920345,15.0175,0.0225055838877566,232.402485757366,232.402485757366,4.87033333333333,12.1763333333333,17.0466666666667,2.02916666666667
"2363","191110_124_C2",0.9934,384.345439560439,11.5675,40.0625421542952,13.0896666666667,0.0947444564168958,171.091722300307,171.091722300307,2.23233333333333,13.0896666666667,15.322,2.23233333333333
"2364","191110_124_D2",0.9957,384.345439560439,11.5675,33.6967393144084,15.88,0.118442057884925,193.106630022339,193.106630022339,4.667,13.8,18.467,2.08
"2365","191110_124_A3",0.9959,384.345439560439,11.5675,26.4537809913645,13.0896666666667,0.0499295010447209,114.64819558466,114.64819558466,2.23233333333333,13.0896666666667,15.322,2.23233333333333
"2366","191110_124_B3",0.9953,384.345439560439,11.5675,42.8351616308441,13.2925,0.0812923958777787,184.737086021378,184.737086021378,2.63833333333334,13.2925,15.9308333333333,2.63833333333334
"2367","191110_124_C3",0.9961,384.345439560439,11.5675,80.9316460333912,13.3433333333333,0.173237653416412,372.116871189547,372.116871189547,2.68883333333333,13.3433333333333,16.0321666666667,2.68883333333333
"2368","191110_124_D3",0.9939,384.345439560439,11.5675,88.9198050165862,12.8866666666667,0.0207249480127606,264.794185687247,264.794185687247,1.6745,12.8866666666667,14.5611666666667,1.6745
"2369","191110_124_A4",0.9994,384.345439560438,11.5675,137.222797475127,13.0388333333333,0.166967078623279,579.65336468368,579.65336468368,2.334,13.0388333333333,15.3728333333333,2.334
"2370","191110_124_B4",0.9982,384.345439560438,11.5675,81.885040376917,12.7853333333333,0.100404745662036,276.462388021892,276.462388021892,1.77583333333333,12.7853333333333,14.5611666666667,1.77583333333333
"2371","191110_124_C4",0.9941,384.345439560438,11.5675,29.1867847100457,12.633,0.0588816499206969,107.252286281724,107.252286281724,1.92816666666667,12.633,14.5611666666667,1.92816666666667
"2372","191110_124_D4",0.9962,384.345439560438,11.5675,73.8458658339437,11.5675,0.0796938224954292,157.642382262133,157.642382262133,1.62366666666667,11.5675,13.1911666666667,1.62366666666667
"2373","191110_124_A5",0.9515,384.345439560438,11.5675,18.6951392276092,11.5675,0.0592662603737932,46.0997400139465,46.0997400139465,0.812000000000001,11.5675,12.3795,0.812000000000001
"2374","191110_124_B5",0.9821,384.345439560438,11.5675,4.58315841054628,15.0175,0.0438979578986495,49.5418472052347,49.5418472052347,5.47833333333333,15.0175,20.4958333333333,5.47833333333333
"2375","191110_124_C5",0.9963,384.345439560438,11.5675,79.8791752841532,11.5675,0.125099740836921,231.917966878355,231.917966878355,2.5875,11.5675,14.155,2.5875
"2376","191110_124_D5",0.985,384.345439560438,11.5675,38.1458203556508,12.1255,0.0633810746986596,111.791955962024,111.791955962024,2.2325,12.1255,14.358,2.2325
"2377","191110_124_A6",0.999,384.345439560438,11.5675,84.6309871929714,11.5675,0.0903152399459319,242.426858968626,242.426858968626,1.11633333333333,11.5675,12.6838333333333,1.11633333333333
"2378","191110_124_B6",0.974,384.345439560438,11.5675,234.803244558876,11.5675,0.38934902330127,382.796888696926,382.796888696926,1.37,11.5675,12.9375,1.37
"2379","191110_124_C6",0.9995,384.345439560438,11.5675,135.416628486495,15.1696666666667,0.143993949230657,650.506167720278,650.506167720278,4.515,12.6838333333333,17.1988333333333,2.02916666666667
"2380","191110_124_D6",0.9148,384.345439560438,11.5675,17.4161237563055,11.5675,0.138299776473152,50.5314270487947,50.5314270487947,1.573,11.5675,13.1405,1.573
"2381","191110_130_A1",0,278.025122699387,13.4955,0,13.4955,1.98418053581624e-09,0,0,0,13.4955,13.4955,0
"2382","191110_130_B1",0,278.025122699387,13.4955,0,13.4955,3.40049680420498e-09,0,0,0,13.4955,13.4955,0
"2383","191110_130_C1",0.2204,278.025122699387,13.4955,1.35189769542762,29.9311666666667,0.352664505425004,2.71691773846986,2.71691773846986,2.08,27.8511666666667,29.9311666666667,2.08
"2384","191110_130_D1",0.9974,278.025122699387,13.4955,20.721999064059,15.0683333333333,0.0330062917277392,85.5111510753689,85.5111510753689,2.4855,15.0683333333333,17.5538333333333,2.4855
"2385","191110_130_A2",0.9986,278.025122699387,13.4955,123.572985246491,14.8653333333333,0.257965985147789,487.691862629053,487.691862629053,2.28266666666667,14.8653333333333,17.148,2.28266666666667
"2386","191110_130_B2",0.9941,278.025122699387,13.4955,81.8599765742749,13.4955,0.075278307849032,111.908964968822,111.908964968822,0.913333333333332,13.4955,14.4088333333333,0.913333333333332
"2387","191110_130_C2",0.9744,278.025122699387,13.4955,51.7221399655728,13.4955,0.0537789343090088,53.4250411588156,53.4250411588156,0.811666666666666,13.4955,14.3071666666667,0.811666666666666
"2388","191110_130_D2",0,278.025122699387,13.4955,5.32907051820075e-14,13.7491666666667,1.81539174808497e-09,3.86686238584844e-13,3.86686238584844e-13,0.101666666666668,13.6983333333333,13.8,0.0508333333333351
"2389","191110_130_A3",0.9957,278.025122699387,13.4955,96.1735165358397,13.4955,0.0357832955832635,111.475184288869,111.475184288869,0.710333333333335,13.4955,14.2058333333333,0.710333333333335
"2390","191110_130_B3",0.9917,278.025122699387,13.4955,18.3976148755414,13.4955,0.0354278966683548,38.0264576180576,38.0264576180576,0.761166666666666,13.4955,14.2566666666667,0.761166666666666
"2391","191110_130_C3",0.999,278.025122699387,13.4955,92.7171365682938,14.4595,0.0386704455424533,324.192578915082,324.192578915082,1.67416666666667,14.4595,16.1336666666667,1.67416666666667
"2392","191110_130_D3",0.9996,278.025122699387,13.4955,119.631137738581,13.4955,0.127369775895301,457.61294065326,457.61294065326,3.4495,13.4955,16.945,3.4495
"2393","191110_130_A4",0.9994,278.025122699387,13.4955,99.0397423008034,13.4955,0.0709363202108568,217.607938641546,217.607938641546,0.964,13.4955,14.4595,0.964
"2394","191110_130_B4",0.9814,278.025122699387,13.4955,211.431443888817,13.4955,0.204509162751128,227.606992468302,227.606992468302,0.862500000000001,13.4955,14.358,0.862500000000001
"2395","191110_130_C4",0.9943,278.025122699387,13.4955,58.3335242738588,13.4955,0.0301350689473025,74.9339023037439,74.9339023037439,0.710333333333335,13.4955,14.2058333333333,0.710333333333335
"2396","191110_130_D4",0.9661,278.025122699387,13.4955,8.05444812398832,13.4955,0.0151557318433796,23.4210639381029,23.4210639381029,0.761166666666666,13.4955,14.2566666666667,0.761166666666666
"2397","191110_130_A5",0.9954,278.025122699387,13.4955,101.300246133328,14.9161666666667,0.181934004281724,378.446177601164,378.446177601164,2.1305,14.9161666666667,17.0466666666667,2.1305
"2398","191110_130_B5",0.9946,278.025122699387,13.4955,52.1896350841371,13.4955,0.0588552397732472,86.8734729846804,86.8734729846804,1.26833333333333,13.4955,14.7638333333333,1.26833333333333
"2399","191110_130_C5",0.9034,278.025122699387,13.4955,8.75058340517967,13.4955,0.0556966465440387,15.2994614661428,15.2994614661428,0.761166666666666,13.4955,14.2566666666667,0.761166666666666
"2400","191110_130_D5",0.995,278.025122699387,13.4955,56.6436949477838,13.4955,0.0854340383839413,122.182586999972,122.182586999972,1.8265,13.4955,15.322,1.8265
"2401","191110_130_A6",0.9854,278.025122699387,13.4955,16.00984112074,13.4955,0.0430695861775263,31.9804341339333,31.9804341339333,0.761166666666666,13.4955,14.2566666666667,0.761166666666666
"2402","191110_130_B6",0.5547,278.025122699387,13.4955,14.3237428783891,13.4955,0.070105868025526,14.7526756976747,14.7526756976747,0.761166666666666,13.4955,14.2566666666667,0.761166666666666
"2403","191110_130_C6",0.9997,278.025122699387,13.4955,103.865204334622,13.4955,0.0622409446376755,274.091167817923,274.091167817923,1.2175,13.4955,14.713,1.2175
"2404","191110_130_D6",0.9781,278.025122699387,13.4955,14.1290972805547,13.4955,0.0544107316116363,31.5584919565825,31.5584919565825,0.862500000000001,13.4955,14.358,0.862500000000001
"2405","191110_133_A1",0.9619,384.232231182195,11.162,6.25299447446878,25.67,0.0553348262384747,36.7033610964485,36.7033610964485,4.1595,23.438,27.5975,1.9275
"2406","191110_133_B1",0.6701,384.232231178689,11.162,2.23265963340168,29.9311666666667,0.243450196920968,7.0007090969188,7.0007090969188,0.862500000000001,29.0686666666667,29.9311666666667,0.862500000000001
"2407","191110_133_D1",0.9984,384.232231175136,11.162,155.488550835325,14.5103333333333,0.124807476069313,810.188217179741,810.188217179741,5.428,11.517,16.945,2.43466666666667
"2408","191110_133_A2",0.9952,384.232231171572,11.162,105.970294407715,11.162,0.150614947570873,264.191492627786,264.191492627786,1.9785,11.162,13.1405,1.9785
"2409","191110_133_B2",0.9993,384.232231167943,11.162,185.964026648398,11.162,0.237706058895945,775.107862767532,775.107862767532,4.00766666666667,11.162,15.1696666666667,4.00766666666667
"2410","191110_133_C2",0.9996,384.232231164277,11.162,173.09448912831,11.2125,0.151358968288982,753.832103939903,753.832103939903,3.34866666666667,11.2125,14.5611666666667,3.34866666666667
"2411","191110_133_D2",0.9778,384.232231160539,11.162,441.825333914715,11.162,0.308281478956454,431.28123559347,431.28123559347,0.811666666666666,11.162,11.9736666666667,0.811666666666666
"2412","191110_133_A3",0.9949,384.232231156733,11.162,76.512896872083,11.162,0.0605866557327189,108.205530610243,108.205530610243,0.862166666666667,11.162,12.0241666666667,0.862166666666667
"2413","191110_133_B3",0.9719,384.232231152878,11.162,293.592130516425,11.162,0.44656136683776,449.98148549474,449.98148549474,1.26833333333333,11.162,12.4303333333333,1.26833333333333
"2414","191110_133_C3",0.9938,384.232231148912,11.162,22.4158966559878,11.162,0.0762110479998631,80.210067700101,80.210067700101,0.912999999999998,11.162,12.075,0.912999999999998
"2415","191110_133_D3",0.9846,384.232231144854,11.162,270.437632444758,11.162,0.436978696835015,545.96955037102,545.96955037102,1.87683333333333,11.162,13.0388333333333,1.87683333333333
"2416","191110_133_A4",0.9986,384.232231140722,11.162,154.947979324162,11.162,0.177255119963196,462.803920614549,462.803920614549,2.08,11.162,13.242,2.08
"2417","191110_133_B4",0.9949,384.232231136453,11.162,201.703997787753,11.162,0.151910643019749,299.694493842276,299.694493842276,1.01433333333333,11.162,12.1763333333333,1.01433333333333
"2418","191110_133_C4",0.9971,384.232231132065,11.162,142.04226576767,12.7345,0.156142534776393,552.995944405702,552.995944405702,2.283,12.7345,15.0175,2.283
"2419","191110_133_D4",0.9919,384.232231127565,11.162,196.54713198403,12.5821666666667,0.282102971895435,666.600362859369,666.600362859369,1.92816666666667,12.5821666666667,14.5103333333333,1.92816666666667
"2420","191110_133_A5",0.7812,384.232231122915,11.162,81.5268535812561,11.162,8.1450929311288e-05,74.7962207833946,74.7962207833946,0.811666666666666,11.162,11.9736666666667,0.811666666666666
"2421","191110_133_B5",0.9993,384.232231118121,11.162,159.049692467419,12.3286666666667,0.186157552302351,689.421312316829,689.421312316829,2.33383333333333,12.3286666666667,14.6625,2.33383333333333
"2422","191110_133_C5",0.9943,384.232231113208,11.162,197.852088825782,12.633,0.266334820866847,717.040759188188,717.040759188188,2.08,12.633,14.713,2.08
"2423","191110_133_D5",0.9983,384.232231108101,11.162,168.236619634939,12.0241666666667,0.270362837092261,755.491475752796,755.491475752796,3.247,12.0241666666667,15.2711666666667,3.247
"2424","191110_133_A6",0.9967,384.232231102859,11.162,7.2096212774693,13.597,0.028027465914989,65.1583146561447,65.1583146561447,5.42766666666667,13.597,19.0246666666667,5.42766666666667
"2425","191110_133_B6",0.5767,384.232231097406,11.162,38.3889975062871,11.162,8.40911107591379e-05,35.219712890653,35.219712890653,0.811666666666666,11.162,11.9736666666667,0.811666666666666
"2426","191110_133_C6",0,384.232231091766,11.162,1.70530256582424e-12,13.5461666666667,1.37014758624981e-09,6.05098193773296e-13,6.05098193773296e-13,0.101500000000001,13.4955,13.597,0.0506666666666664
"2427","191110_133_D6",0.9867,384.232231085931,11.162,29.8058491527604,11.162,0.0598707626174284,56.6676874239008,56.6676874239008,0.811666666666666,11.162,11.9736666666667,0.811666666666666
"2428","191110_510_A1",0.0969,235.413431557465,10.6545,0.382190519172809,28.6628333333333,0.303046700541608,1.83657939397542,1.83657939397542,3.70316666666666,24.9596666666667,28.6628333333333,3.70316666666666
"2429","191110_510_B1",0.971,235.413430643203,10.6545,2.1275084753421,29.9311666666667,0.296735593947876,17.9638805511246,17.9638805511246,1.167,28.7641666666667,29.9311666666667,1.167
"2430","191110_510_C1",0,235.413429734509,10.6545,8.85052031662781e-10,11.872,4.06801531695136e-07,1.69584114928512e-08,1.69584114928512e-08,0,11.872,11.872,0
"2431","191110_510_D1",0.9997,235.413428819318,10.6545,124.52447894792,20.09,0.0341634432282948,648.358426960295,648.358426960295,4.31133333333333,17.7061666666667,22.0175,1.9275
"2432","191110_510_A2",0.9931,235.41342790356,10.6545,80.3641534059773,12.5821666666667,0.195342090828217,385.9369030502,385.9369030502,2.892,12.5821666666667,15.4741666666667,2.892
"2433","191110_510_B2",0.9981,235.413426993177,10.6545,166.123614661779,14.6116666666667,0.0625966742313135,710.498475198934,710.498475198934,4.10916666666667,12.3795,16.4886666666667,1.877
"2434","191110_510_C2",0.9986,235.413426076084,10.6545,44.1576089707564,12.0241666666667,0.00691858256493291,154.009801337935,154.009801337935,1.77583333333333,12.0241666666667,13.8,1.77583333333333
"2435","191110_510_D2",0.9915,235.41342515822,10.6545,148.5046060601,10.6545,0.197003470313532,288.599462009118,288.599462009118,1.52183333333333,10.6545,12.1763333333333,1.52183333333333
"2436","191110_510_A3",0.9989,235.41342424253,10.6545,48.2457091988925,12.0241666666667,0.0513024627911076,183.724766916204,183.724766916204,1.82633333333333,12.0241666666667,13.8505,1.82633333333333
"2437","191110_510_B3",0.9954,235.413423322924,10.6545,55.3655513407267,12.5821666666667,0.127991878936185,272.621106826354,272.621106826354,2.84116666666667,12.5821666666667,15.4233333333333,2.84116666666667
"2438","191110_510_C3",0.9956,235.413422402342,10.6545,130.015577937374,10.6545,0.121159868558976,246.483942242152,246.483942242152,1.26833333333333,10.6545,11.9228333333333,1.26833333333333
"2439","191110_510_D3",0.998,235.413421486765,10.6545,74.0682905165403,14.0536666666667,0.0591611652192639,392.406528538522,392.406528538522,5.22516666666667,11.1111666666667,16.3363333333333,2.28266666666667
"2440","191110_510_A4",0.996,235.413420564038,10.6545,131.393172316198,12.7345,0.255776066920291,630.826220435288,630.826220435288,3.04416666666667,12.7345,15.7786666666667,3.04416666666667
"2441","191110_510_B4",0.9972,235.413419646195,10.6545,114.845080055953,14.3071666666667,0.156320855859192,676.102107268916,676.102107268916,6.1385,11.0603333333333,17.1988333333333,2.89166666666667
"2442","191110_510_C4",0.9963,235.413418721053,10.6545,59.9254519860659,12.8866666666667,0.135985823977639,321.573252780659,321.573252780659,3.04416666666667,12.8866666666667,15.9308333333333,3.04416666666667
"2443","191110_510_D4",0.9966,235.413417797637,10.6545,63.2424402665208,12.2271666666667,0.102248678069463,276.676595647533,276.676595647533,2.28316666666667,12.2271666666667,14.5103333333333,2.28316666666667
"2444","191110_510_A5",0.9964,235.413416869805,10.6545,124.53563822962,13.0896666666667,0.246010110858729,630.848101444728,630.848101444728,2.99333333333334,13.0896666666667,16.083,2.99333333333334
"2445","191110_510_B5",0.9898,235.413415940524,10.6545,9.22318260280463,11.5675,0.0312321480867537,40.9010669046045,40.9010669046045,2.18166666666667,11.5675,13.7491666666667,2.18166666666667
"2446","191110_510_C5",0.9982,235.413415015834,10.6545,45.4701213818373,12.0241666666667,0.0481019931053165,174.536656425435,174.536656425435,1.97866666666667,12.0241666666667,14.0028333333333,1.97866666666667
"2447","191110_510_D5",0.996,235.413414083462,10.6545,50.9279049557108,12.2271666666667,0.0880051290224086,218.837964475494,218.837964475494,2.334,12.2271666666667,14.5611666666667,2.334
"2448","191110_510_A6",0.9991,235.413413149438,10.6545,111.424152904656,15.2711666666667,0.240092998480428,723.355809383191,723.355809383191,6.74683333333333,11.872,18.6188333333333,3.34766666666667
"2449","191110_510_B6",0.9975,235.413412219835,10.6545,37.6174240731785,12.1763333333333,0.0497428865646636,159.77441899351,159.77441899351,2.18166666666667,12.1763333333333,14.358,2.18166666666667
"2450","191110_510_C6",0.9959,235.413411282314,10.6545,40.5141186884919,12.633,0.0924300524584745,205.709031849863,205.709031849863,2.99333333333333,12.633,15.6263333333333,2.99333333333333
"2451","191110_510_D6",0.9997,235.413410342938,10.6545,54.0681060749756,14.358,0.0119207635259856,274.219294911267,274.219294911267,4.6165,11.8213333333333,16.4378333333333,2.07983333333333
"2452","191110_512_A1",0.7794,444.714308539194,11.2633333333333,1.15318991104573,26.1263333333333,0.0675803445357364,7.8906315541764,7.8906315541764,2.02883333333333,24.0975,26.1263333333333,2.02883333333333
"2453","191110_512_B1",0.0777,444.71430415509,11.2633333333333,0.709942334277684,28.612,0.0602767838208958,2.10106870649613,2.10106870649613,1.7245,26.8875,28.612,1.7245
"2454","191110_512_D1",0.9209,444.714299732768,11.2633333333333,11.9904378969386,13.2925,0.0945229138384437,54.9854865570047,54.9854865570047,2.892,13.2925,16.1845,2.892
"2455","191110_512_A2",0.9351,444.71429531415,11.2633333333333,2.11680209495057,12.3286666666667,0.0297613631987375,13.7064476283381,13.7064476283381,4.0585,12.3286666666667,16.3871666666667,4.0585
"2456","191110_512_B2",0.9888,444.714290868629,11.2633333333333,5.56942779725091,13.0896666666667,0.0436870714441871,40.0619276142752,40.0619276142752,4.6165,13.0896666666667,17.7061666666667,4.6165
"2457","191110_512_C2",0.9541,444.714286409181,11.2633333333333,1.45943982294739,14.8653333333333,0.0363641471404909,17.4227637504885,17.4227637504885,10.1963333333333,11.517,21.7133333333333,3.34833333333333
"2458","191110_512_D2",0.9663,444.71428196366,11.2633333333333,231.852708718496,11.2633333333333,0.203651299644661,226.85029280067,226.85029280067,0.811666666666667,11.2633333333333,12.075,0.811666666666667
"2459","191110_512_A3",0.9986,444.714277471846,11.2633333333333,101.758268747055,12.5821666666667,0.0961749962377974,362.657227758026,362.657227758026,1.725,12.5821666666667,14.3071666666667,1.725
"2460","191110_512_B3",0.9995,444.71427296149,11.2633333333333,134.339274265139,12.0241666666667,0.0722810513762732,458.659667458485,458.659667458485,2.18166666666667,12.0241666666667,14.2058333333333,2.18166666666667
"2461","191110_512_C3",0.994,444.714268460825,11.2633333333333,204.878750373177,11.2633333333333,0.178907407153089,317.69810374093,317.69810374093,1.11616666666667,11.2633333333333,12.3795,1.11616666666667
"2462","191110_512_D3",0.9058,444.714263908904,11.2633333333333,1.36541828616487,15.4233333333333,0.047303265361071,12.9504087380427,12.9504087380427,8.57283333333333,13.4446666666667,22.0175,1.97866666666667
"2463","191110_512_A4",0.9736,444.714259333824,11.2633333333333,29.5974608915355,11.2633333333333,0.0386171406561371,49.9324394536117,49.9324394536117,0.811666666666667,11.2633333333333,12.075,0.811666666666667
"2464","191110_512_B4",0.6682,444.714254749168,11.2633333333333,1.86075534787165,13.1911666666667,0.0691124134493391,10.2629082967559,10.2629082967559,3.80466666666667,13.1911666666667,16.9958333333333,3.80466666666667
"2465","191110_512_C4",0.9857,444.714250123235,11.2633333333333,164.430323260343,12.7853333333333,0.390842652411089,629.675768101823,629.675768101823,2.283,12.7853333333333,15.0683333333333,2.283
"2466","191110_512_D4",0.9501,444.714245469523,11.2633333333333,303.470028168451,11.2633333333333,0.414237753247384,347.240413845279,347.240413845279,0.913000000000002,11.2633333333333,12.1763333333333,0.913000000000002
"2467","191110_512_A5",0.9945,444.714240817298,11.2633333333333,151.983432569211,11.2633333333333,0.0997988910958329,200.962192118789,200.962192118789,0.862166666666667,11.2633333333333,12.1255,0.862166666666667
"2468","191110_512_B5",0.9917,444.714236103612,11.2633333333333,168.553683317111,11.2633333333333,0.112996017801824,200.805448567926,200.805448567926,0.862166666666667,11.2633333333333,12.1255,0.862166666666667
"2469","191110_512_C5",0.9487,444.714231388762,11.2633333333333,43.3692894893818,11.2633333333333,0.0640938854415233,58.5126257473328,58.5126257473328,0.811666666666667,11.2633333333333,12.075,0.811666666666667
"2470","191110_512_D5",0.9889,444.714226608974,11.2633333333333,159.200347046122,12.633,0.324371134869392,549.02234632117,549.02234632117,1.92816666666667,12.633,14.5611666666667,1.92816666666667
"2471","191110_512_A6",0.7113,444.714221793719,11.2633333333333,2.35794683478616,15.2711666666667,0.00998109332700886,19.149754516193,19.149754516193,3.44966666666667,13.5461666666667,16.9958333333333,1.725
"2472","191110_512_B6",0.6063,444.714216941455,11.2633333333333,1.38012767037708,11.3138333333333,0.0698889435866621,14.2179760528966,14.2179760528966,4.76916666666667,11.3138333333333,16.083,4.76916666666667
"2473","191110_512_C6",0.9883,444.714212066741,11.2633333333333,132.431391682987,12.5821666666667,0.0421316646328588,392.738206689365,392.738206689365,1.725,12.5821666666667,14.3071666666667,1.725
"2474","191110_512_D6",0.9996,444.714207135968,11.2633333333333,131.570635971409,17.503,0.0984754113958171,863.75007026757,863.75007026757,6.23916666666667,14.2566666666667,20.4958333333333,2.99283333333333
"2475","191112_124_A1",0.3769,268.847628388085,2.13033333333333,2.23966945211032,19.7258333333333,0.145977817327621,18.523939134035,18.523939134035,7.09916666666667,16.937,24.0361666666667,2.78883333333333
"2476","191112_124_B1",0.4884,268.847622692305,2.13033333333333,2.76219005439657,19.8271666666667,0.154167056416867,25.176087497934,25.176087497934,2.83966666666667,16.9875,19.8271666666667,2.83966666666667
"2477","191112_124_C1",0.3096,268.847616956481,2.13033333333333,1.89896019079015,20.03,0.142676679675107,17.1286212619223,17.1286212619223,2.99166666666666,17.0383333333333,20.03,2.99166666666666
"2478","191112_124_D1",0.9165,268.847611255504,2.13033333333333,4.56407239855025,18.9145,0.0918522414770518,39.6716156487141,39.6716156487141,6.33866666666667,15.4155,21.7541666666667,2.83966666666667
"2479","191112_124_A2",0.8722,268.847605513774,2.13033333333333,7.09995114057506,19.8271666666667,0.159072345837202,67.0568018777474,67.0568018777474,11.5108333333333,16.9875,28.4983333333333,2.83966666666667
"2480","191112_124_B2",0.9095,268.847599787418,2.13033333333333,9.74004946512764,20.03,0.158327202235579,81.0341921945956,81.0341921945956,8.012,17.0383333333333,25.0503333333333,2.99166666666666
"2481","191112_124_C2",0.8314,268.847594038424,2.13033333333333,5.87972604420429,20.1313333333333,0.149186591503975,60.9549971980339,60.9549971980339,3.093,17.0383333333333,20.1313333333333,3.093
"2482","191112_124_D2",0.8958,268.847588323024,2.13033333333333,7.43712652173031,19.675,0.164923236794432,65.3559898171277,65.3559898171277,10.8008333333333,16.8355,27.6363333333333,2.8395
"2483","191112_124_A3",0.8496,268.84758256543,2.13033333333333,6.38615682207501,20.03,0.155194582348388,65.1997480422027,65.1997480422027,2.99166666666666,17.0383333333333,20.03,2.99166666666666
"2484","191112_124_B3",0.9573,268.847576803014,2.13033333333333,9.11670050822181,19.2695,0.176567434771913,101.063984960122,101.063984960122,13.3868333333333,14.9086666666667,28.2955,4.36083333333333
"2485","191112_124_C3",0.9934,268.847571073277,2.13033333333333,122.865470476367,28.8025,1.72911040966372,434.945776239678,434.945776239678,2.383,26.4195,28.8025,2.383
"2486","191112_124_D3",0.8812,268.84756530024,2.13033333333333,7.07964738557735,20.03,0.154738607287239,75.8200844093107,75.8200844093107,2.99166666666666,17.0383333333333,20.03,2.99166666666666
"2487","191112_124_A4",0.8758,268.847559540325,2.13033333333333,6.83763835498439,20.5878333333333,0.119456934171715,71.0061221851859,71.0061221851859,11.4601666666667,17.1903333333333,28.6505,3.3975
"2488","191112_124_B4",0.7945,268.847553755301,2.13033333333333,5.88898107397767,20.03,0.163628172331162,54.3176064523752,54.3176064523752,10.953,17.0383333333333,27.9913333333333,2.99166666666666
"2489","191112_124_C4",0.9423,268.847548001764,2.13033333333333,9.02272446802158,19.4721666666667,0.17704578529167,100.398442671266,100.398442671266,3.29583333333333,16.1763333333333,19.4721666666667,3.29583333333333
"2490","191112_124_D4",0.7573,268.847542203423,2.13033333333333,5.62956526462926,25.6586666666667,0.153561846125725,58.2487897139728,58.2487897139728,8.164,17.4946666666667,25.6586666666667,8.164
"2491","191112_124_A5",0.8584,268.847536435989,2.13033333333333,6.65104372578071,19.9286666666667,0.164182934422083,69.9929700615629,69.9929700615629,2.89033333333333,17.0383333333333,19.9286666666667,2.89033333333333
"2492","191112_124_B5",0.7968,268.847530622987,2.13033333333333,8.21951561720994,26.825,2.52205447685473,69.3889220714142,69.3889220714142,8.11333333333333,18.7116666666667,26.825,8.11333333333333
"2493","191112_124_C5",0.953,268.847524802122,2.13033333333333,8.69762699947046,28.8025,1.33992340942693,90.4664644551219,90.4664644551219,14.1983333333333,14.6041666666667,28.8025,14.1983333333333
"2494","191112_124_D5",0.7652,268.847518992183,2.13033333333333,8.99281822355874,28.3461666666667,2.58005103317203,67.2495120878689,67.2495120878689,6.13566666666666,22.2105,28.3461666666667,6.13566666666666
"2495","191112_124_A6",0.997,268.847513154607,2.13033333333333,7.06441665556554,15.9733333333333,0.0490156411505205,139.262266099484,139.262266099484,15.8716666666667,12.2716666666667,28.1433333333333,3.70166666666667
