"","set","sample","fit_r2","ox_initial","t_initial","dmax","tmax_h","se","auc","hauc","width","t1_h","t2_h","hwidth","line","Sample_ID","Survey","tmax"
"2129","191112_133_6","191112_133_B6",0.359056291223792,283.711992201534,0.0511666666666667,2.1579115630354,13.7421666666667,0.310038476248597,12.7748179360893,5.60733648713552,7.3525,9.53366666666667,16.8861666666667,3.144,"6",13589,"1000_lakes",13.691
"2130","191112_133_6","191112_133_A6",0.402331993291157,283.712050869636,0.0511666666666667,1.99957274427722,13.1845,0.220729972308551,13.3070696700692,5.88477267150874,8.11333333333333,8.62083333333333,16.7341666666667,3.54966666666667,"6",13589,"1000_lakes",13.1333333333333
"2131","191112_133_6","191112_133_D6",0.378418206112514,283.71187497459,0.0511666666666667,2.36543956859882,13.9958333333333,0.328772535354086,12.5541781374148,5.82283920446063,6.592,10.3955,16.9875,2.99166666666667,"6",13589,"1000_lakes",13.9446666666666
"2132","191112_133_6","191112_133_C6",0.369287202241138,283.711933827718,0.0511666666666667,2.34602831448185,13.945,0.328790532555441,12.6443336912498,5.8147257094571,6.69366666666667,10.2433333333333,16.937,2.992,"6",13589,"1000_lakes",13.8938333333333
"2133","191112_510_2","191112_510_B2",0.99091659110669,361.331312181845,1.92716666666667,3.70527397072357,12.2211666666667,0.0311049777322453,20.811720619681,9.02750883172919,6.99783333333333,9.28,16.2778333333333,2.94116666666667,"2",13537,"1000_lakes",10.294
"2134","191112_510_2","191112_510_A2",0.988109290039638,361.331317779885,1.92716666666667,3.06112968393126,14.148,0.0597820897802634,19.580580549217,8.87396788024455,7.75833333333333,9.88833333333333,17.6466666666667,3.49866666666667,"2",13537,"1000_lakes",12.2208333333333
"2135","191112_510_2","191112_510_D2",0.982214873574904,361.331300940862,1.92716666666667,3.41203660312264,12.4745,0.036526463539299,20.3430851982377,8.88992744526232,7.35283333333333,9.3305,16.6833333333333,3.144,"2",13537,"1000_lakes",10.5473333333333
"2136","191112_510_2","191112_510_C2",0.948729674767496,361.331306544269,1.92716666666667,3.18557695253017,14.8578333333333,0.0822139417842939,16.5029824138202,7.49584993109191,6.44,11.2575,17.6975,2.83966666666666,"2",13537,"1000_lakes",12.9306666666666
"2137","191112_510_3","191112_510_C3",0.942104002061167,361.331284018957,1.92716666666667,2.6788139817137,13.6408333333333,0.0496989051119392,17.2484623163693,8.35047904754333,7.75833333333333,9.635,17.3933333333333,3.7525,"3",13212,"1000_lakes",11.7136666666666
"2138","191112_510_3","191112_510_D3",0.99715358354385,361.33127840204,1.92716666666667,3.09486980707918,11.9166666666667,0.0459226916276396,18.6819101316944,8.83315160951705,7.60616666666667,8.36716666666667,15.9733333333333,3.5495,"3",13212,"1000_lakes",9.98950000000003
"2139","191112_510_3","191112_510_B3",0.91523910641451,361.331289669204,1.92716666666667,2.70631079602275,14.5536666666667,0.0918107646083684,15.7562936658328,6.90900590408606,7.2005,10.4461666666667,17.6466666666667,3.093,"3",13212,"1000_lakes",12.6265
"2140","191112_510_3","191112_510_A3",0.933753679764407,361.331295297419,1.92716666666667,2.51711414582835,14.3,0.0653490865427578,15.4418238094237,6.77637500815063,7.50483333333334,10.0405,17.5453333333333,3.24533333333333,"3",13212,"1000_lakes",12.3728333333333
"2141","191112_510_4","191112_510_A4",0.967112030460664,361.331272744071,1.92716666666667,3.61530823963711,15.2636666666667,0.124646360737458,19.0137392801107,9.33551227700098,6.54133333333334,11.9166666666667,18.458,3.19433333333333,"4",12998,"1000_lakes",13.3365
"2142","191112_510_4","191112_510_C4",0.975929350842169,361.331261452406,1.92716666666667,3.66465265285523,14.7563333333333,0.108922706587814,23.9931476916584,11.1659125116399,8.11333333333333,10.3955,18.5088333333333,3.7525,"4",12998,"1000_lakes",12.8291666666666
"2143","191112_510_4","191112_510_D4",0.984153983718587,361.331255781102,1.92716666666667,2.67693938722373,13.1845,0.0320927742830653,23.6821679748381,8.13570311140078,10.6993333333333,9.53366666666667,20.233,3.65083333333333,"4",12998,"1000_lakes",11.2573333333333
"2144","191112_510_4","191112_510_B4",0.977638199508467,361.33126708188,1.92716666666667,3.13884470301094,14.4013333333333,0.0878483614028048,22.7794527044268,11.138387707715,8.87383333333333,9.88833333333333,18.7621666666667,4.36083333333333,"4",12998,"1000_lakes",12.4741666666666
"2145","191112_510_5","191112_510_D5",0.945588831137843,361.331233100368,1.92716666666667,2.54301333271513,15.01,0.120206085556209,16.8283954205048,8.09487808531926,8.26566666666667,10.6996666666667,18.9653333333333,3.95533333333333,"5",12778,"1000_lakes",13.0828333333333
"2146","191112_510_5","191112_510_A5",0.98639328618594,361.331250123496,1.92716666666667,3.38671584996995,12.2211666666667,0.0365263186159409,20.0117996011968,8.23636207111684,7.45416666666667,9.28,16.7341666666667,2.94116666666667,"5",12778,"1000_lakes",10.294
"2147","191112_510_5","191112_510_C5",0.995265838844103,361.331238792697,1.92716666666667,2.56582813326067,12.373,0.0356074769143712,16.3013965398868,6.9553966963181,7.91033333333333,9.07716666666667,16.9875,3.29583333333333,"5",12778,"1000_lakes",10.4458333333333
"2148","191112_510_5","191112_510_B5",0.937015735832145,361.331244442135,1.92716666666667,3.53577572141255,15.0605,0.153238908313205,17.0421935352467,7.94433244914499,5.9835,11.8153333333333,17.7988333333333,2.73833333333334,"5",12778,"1000_lakes",13.1333333333333
"2149","191112_510_6","191112_510_B6",0.695231065517646,361.331221735349,1.92716666666667,2.06221141813757,15.2636666666667,0.141963124714255,8.88106402871558,4.37893534971673,5.27383333333334,12.5758333333333,17.8496666666667,2.586,"6",13313,"1000_lakes",13.3365
"2150","191112_510_6","191112_510_A6",0.697934010984077,361.331227439573,1.92716666666667,2.60893023054339,15.2128333333333,0.192102664627621,11.5419158222097,5.66990389995166,5.42583333333334,12.4238333333333,17.8496666666667,2.63683333333334,"6",13313,"1000_lakes",13.2856666666666
"2151","191112_510_6","191112_510_D6",0.995133096400232,361.331210326478,1.92716666666667,3.57921388619429,11.7138333333333,0.0335264527149655,15.5549795170534,7.62486635719893,5.32433333333333,9.12783333333333,14.4521666666667,2.586,"6",13313,"1000_lakes",9.78666666666663
"2152","191112_510_6","191112_510_C6",0.771923944961722,361.33121602481,1.92716666666667,2.2149956948807,14.7563333333333,0.148074885101836,12.2707776606845,5.47011457877664,6.896,10.852,17.748,2.99166666666667,"6",13313,"1000_lakes",12.8291666666666
"2153","191112_512_2","191112_512_A2",0.896772700627394,267.421688124867,2.02883333333333,3.6964283422384,15.4663333333333,0.102578719618565,15.0617013139573,7.52554865342086,4.9695,12.9816666666667,17.9511666666667,2.48466666666667,"2",13262,"1000_lakes",13.4375
"2154","191112_512_2","191112_512_C2",0.84644990547835,267.421671252839,2.02883333333333,3.30385374657815,15.6183333333333,0.115839800025203,14.5727310435698,7.02179289028823,5.42583333333334,13.0321666666667,18.458,2.58616666666667,"2",13262,"1000_lakes",13.5895
"2155","191112_512_2","191112_512_B2",0.817874913608141,267.421679719207,2.02883333333333,2.75574930558686,15.9733333333333,0.104038979082068,14.4327273695373,6.48418593400518,6.54116666666667,13.1338333333333,19.675,2.8395,"2",13262,"1000_lakes",13.9445
"2156","191112_512_2","191112_512_D2",0.836428341676203,267.421662808555,2.02883333333333,3.30176769905749,15.517,0.116974355820112,13.7947002641731,6.85244972197885,5.12133333333334,12.9816666666667,18.103,2.53533333333333,"2",13262,"1000_lakes",13.4881666666667
"2157","191112_512_3","191112_512_C3",0.916127858516505,267.42163740928,2.02883333333333,4.07302715261833,15.0605,0.135192505934455,19.6342915970415,9.20274876312419,5.9835,11.8153333333333,17.7988333333333,2.73833333333334,"3",13482,"1000_lakes",13.0316666666667
"2158","191112_512_3","191112_512_B3",0.900555880178614,267.42164590116,2.02883333333333,3.9954321988954,15.1113333333333,0.154115252560013,18.7100104139582,8.87733052209169,5.78083333333333,12.018,17.7988333333333,2.6875,"3",13482,"1000_lakes",13.0825
"2159","191112_512_3","191112_512_D3",0.997142681819289,267.421628909852,2.02883333333333,4.17348204442671,12.373,0.0282525503831933,23.8627328561082,10.3573470078504,7.09916666666667,9.38133333333333,16.4805,2.99166666666667,"3",13482,"1000_lakes",10.3441666666667
"2160","191112_512_3","191112_512_A3",0.932235526567188,267.42165433034,2.02883333333333,3.86858067614813,14.9086666666667,0.123208792480439,20.3386199340763,9.05666310208165,6.541,11.207,17.748,2.83933333333333,"3",13482,"1000_lakes",12.8798333333334
"2161","191112_512_4","191112_512_A4",0.910443730228786,267.421620458228,2.02883333333333,3.36744312946066,14.9086666666667,0.123422810939318,17.5502078970665,7.90172379724791,6.4905,11.2575,17.748,2.83933333333333,"4",13295,"1000_lakes",12.8798333333334
"2162","191112_512_4","191112_512_C4",0.864770410333,267.421603445559,2.02883333333333,3.73232849293011,15.4663333333333,0.118631377070189,15.3441503367935,7.58069493582647,5.02,12.9816666666667,18.0016666666667,2.48466666666667,"4",13295,"1000_lakes",13.4375
"2163","191112_512_4","191112_512_B4",0.867737752844239,267.421611942376,2.02883333333333,3.78146590098373,15.365,0.149251636745609,15.8332837162265,7.83565112395078,5.1215,12.7788333333333,17.9003333333333,2.53533333333333,"4",13295,"1000_lakes",13.3361666666667
"2164","191112_512_4","191112_512_D4",0.781429517344005,267.421594911414,2.02883333333333,4.14085140819169,15.4663333333333,0.136398802399809,16.712392688939,8.25932252444093,4.91866666666667,12.9816666666667,17.9003333333333,2.434,"4",13295,"1000_lakes",13.4375
"2165","191112_512_5","191112_512_A5",0.805964264888029,267.421586423476,2.02883333333333,2.9463980092363,15.365,0.148198334877877,12.3606182638143,6.02378423680082,5.12166666666667,12.728,17.8496666666667,2.48466666666667,"5",13109,"1000_lakes",13.3361666666667
"2166","191112_512_5","191112_512_C5",0.478272508772839,267.421569360411,2.02883333333333,2.60218269943384,15.6183333333333,0.213478308079115,11.3872871597637,5.54387749564262,5.37533333333334,13.0321666666667,18.4075,2.58616666666667,"5",13109,"1000_lakes",13.5895
"2167","191112_512_5","191112_512_B5",0.99098893794508,267.421577869231,2.02883333333333,2.80992684886076,12.7788333333333,0.0273400516157492,18.3133962539814,7.70883405477208,8.01183333333333,9.48283333333333,17.4946666666667,3.296,"5",13109,"1000_lakes",10.75
"2168","191112_512_5","191112_512_D5",0.836777986341267,267.421560784228,2.02883333333333,3.49990996555689,15.4663333333333,0.0874370744668473,14.1165471831324,6.97034390391477,4.91866666666667,12.9816666666667,17.9003333333333,2.434,"5",13109,"1000_lakes",13.4375
"2169","191112_512_6","191112_512_A6",0.84408991940555,267.421552196349,2.02883333333333,3.31599992916576,15.3141666666667,0.158183695711256,14.271735731056,6.92197034336329,5.27383333333334,12.5758333333333,17.8496666666667,2.5355,"6",13342,"1000_lakes",13.2853333333334
"2170","191112_512_6","191112_512_D6",0.848958803920172,267.421526442819,2.02883333333333,3.55432501769334,15.4155,0.15069339813775,14.4828483756628,7.20747452992331,4.9695,12.9308333333333,17.9003333333333,2.48466666666667,"6",13342,"1000_lakes",13.3866666666667
"2171","191112_512_6","191112_512_B6",0.752307354641275,267.421543624529,2.02883333333333,3.27938384938573,15.4663333333333,0.108038811230749,13.2274357565339,6.53152690858284,4.91866666666667,12.9816666666667,17.9003333333333,2.434,"6",13342,"1000_lakes",13.4375
"2172","191112_512_6","191112_512_C6",0.970134334095496,267.421535011912,2.02883333333333,3.28515918974398,14.9086666666667,0.0640997973161136,17.1363207127673,7.70409538523321,6.4905,11.2575,17.748,2.83933333333333,"6",13342,"1000_lakes",12.8798333333334
"2173","191113_124_2","191113_124_A2",0.997389587974883,319.516063591513,3.85466666666667,15.3673509478978,13.54,0.0882525409087752,71.7086904306625,33.5098117241714,5.78083333333333,10.9033333333333,16.6841666666667,2.63666666666666,"2",13476,"1000_lakes",9.68533333333333
"2174","191113_124_2","191113_124_B2",0.998961196709805,319.516062914208,3.85466666666667,16.9303450379924,27.4345,1.29412347675225,84.9124810545947,84.9124810545947,7.2515,20.183,27.4345,7.2515,"2",13476,"1000_lakes",23.5798333333333
"2175","191113_124_2","191113_124_C2",0.999649940785135,319.516062231687,3.85466666666667,23.4217068013764,16.5828333333333,0.0808561413048562,118.218899754955,54.6630163299815,6.288,13.1345,19.4225,2.83966666666667,"2",13476,"1000_lakes",12.7281666666666
"2176","191113_124_2","191113_124_D2",0.994289605336989,319.516061552818,3.85466666666667,6.73007944663612,12.9316666666667,0.0603222922563233,29.8454136245009,14.3069839583584,5.47666666666667,10.0411666666667,15.5178333333333,2.58616666666667,"2",13476,"1000_lakes",9.07700000000003
"2177","191113_124_3","191113_124_D3",0.999347724599184,319.516058811726,3.85466666666667,29.3460343958606,20.0308333333333,0.186132814829671,257.310284251974,106.791653884407,11.1051666666667,13.4386666666667,24.5438333333333,4.51300000000001,"3",13492,"1000_lakes",16.1761666666666
"2178","191113_124_3","191113_124_C3",0.996310597083625,319.51605949922,3.85466666666667,10.0096149530702,13.1853333333333,0.0636570679818371,39.2061735029048,19.6308761190488,4.76666666666667,10.802,15.5686666666667,2.38333333333333,"3",13492,"1000_lakes",9.33066666666663
"2179","191113_124_3","191113_124_A3",0.991334041487379,319.516060868559,3.85466666666667,15.4855976099042,13.8445,0.120872000031244,82.7715731274137,36.9871923650883,6.64316666666666,10.9538333333333,17.597,2.89066666666667,"3",13492,"1000_lakes",9.98983333333333
"2180","191113_124_3","191113_124_B3",0.999734001874932,319.516060185551,3.85466666666667,29.8126347558494,24.1891666666667,0.160358876007545,358.498842767201,113.502750319085,14.9083333333333,13.9966666666667,28.905,4.71583333333333,"3",13492,"1000_lakes",20.3345
"2181","191113_124_4","191113_124_A4",0.997271350652781,319.516058127508,3.85466666666667,9.57796731372946,24.4933333333333,0.179376788968798,127.275210082525,33.0207396376856,16.937,11.8666666666667,28.8036666666667,4.31033333333334,"4",13555,"1000_lakes",20.6386666666666
"2182","191113_124_4","191113_124_D4",0.999500250748385,319.51605605757,3.85466666666667,31.2108881952832,27.0286666666667,1.26699765005011,162.663998934154,162.663998934154,6.947,20.0816666666667,27.0286666666667,6.947,"4",13555,"1000_lakes",23.174
"2183","191113_124_4","191113_124_C4",0.999773874520835,319.516056750521,3.85466666666667,40.333237034294,27.1808333333333,1.04693900003415,201.218535387002,201.218535387002,6.74416666666666,20.4366666666667,27.1808333333333,6.74416666666666,"4",13555,"1000_lakes",23.3261666666666
"2184","191113_124_4","191113_124_B4",0.995623418222628,319.516057437451,3.85466666666667,8.69427424829578,24.1891666666667,0.218876197739168,109.153581126721,23.7449641717258,15.517,12.0696666666667,27.5866666666667,3.3975,"4",13555,"1000_lakes",20.3345
"2185","191113_124_5","191113_124_A5",0.997261711680303,319.516055365322,3.85466666666667,9.82088336414853,16.1771666666667,0.0588353265599019,54.3955252406381,23.5358075352605,6.84583333333333,12.2216666666667,19.0675,2.89033333333333,"5",13557,"1000_lakes",12.3225
"2186","191113_124_5","191113_124_B5",0.996026417442454,319.516054669141,3.85466666666667,8.01272302840331,24.5438333333333,0.17483105391899,100.433792152662,27.2105992856941,16.1256666666667,12.678,28.8036666666667,4.25983333333333,"5",13557,"1000_lakes",20.6891666666666
"2187","191113_124_5","191113_124_C5",0.99950833935594,319.516053975801,3.85466666666667,16.4456555865217,23.1241666666667,0.0768709290414723,176.452673954995,44.9341630794599,14.0465,12.3738333333333,26.4203333333333,3.29616666666667,"5",13557,"1000_lakes",19.2695
"2188","191113_124_5","191113_124_D5",0.983568076622942,319.516053276066,3.85466666666667,4.07030674713243,14.7063333333333,0.0292066838230632,25.1717322083156,11.8509032346285,7.45416666666667,11.2075,18.6616666666667,3.49883333333333,"5",13557,"1000_lakes",10.8516666666666
"2189","191113_124_6","191113_124_B6",0.984887657042475,319.516051875411,3.85466666666667,4.24017137465693,14.8586666666667,0.0282096864029574,26.4263158031673,12.6949835032502,7.50466666666667,11.2583333333333,18.763,3.60033333333333,"6",13257,"1000_lakes",11.004
"2190","191113_124_6","191113_124_D6",0.993561902984843,319.516050464196,3.85466666666667,6.41949185819374,13.9966666666667,0.0422489609918035,36.0787454986265,15.9012269133306,6.94733333333333,11.0046666666667,17.952,2.992,"6",13257,"1000_lakes",10.142
"2191","191113_124_6","191113_124_A6",0.999152584465221,319.516052574423,3.85466666666667,5.96109606102225,13.388,0.0345327899377596,31.1782625646061,14.7539593292858,6.5415,10.3455,16.887,3.0425,"6",13257,"1000_lakes",9.53333333333333
"2192","191113_124_6","191113_124_C6",0.998342191807217,319.516051169719,3.85466666666667,20.5611963586066,19.5745,0.1690896483313,160.884658210248,68.3030001126787,9.6855,13.9458333333333,23.6313333333333,4.05683333333333,"6",13257,"1000_lakes",15.7198333333333
"2193","191113_130_2","191113_130_C2",0.998787851086537,406.379421101678,3.75333333333333,13.8048579592673,16.8363333333333,0.0993252149923695,99.4170245136597,49.5127355178442,8.97566666666667,12.3738333333333,21.3495,4.4625,"2",13266,"1000_lakes",13.083
"2194","191113_130_2","191113_130_D2",0.998941505268048,406.379421093583,3.75333333333333,14.5626985048205,19.9803333333333,0.119952790590886,131.67559837963,38.7199359877316,11.5616666666667,11.6638333333333,23.2255,3.24516666666667,"2",13266,"1000_lakes",16.227
"2195","191113_130_2","191113_130_A2",0.998999752264931,406.379421117777,3.75333333333333,11.0974244824409,19.7266666666667,0.0900575112784458,108.082760733745,28.7795291957761,11.6121666666667,11.2583333333333,22.8705,3.14383333333333,"2",13266,"1000_lakes",15.9733333333334
"2196","191113_130_2","191113_130_B2",0.996344234687307,406.379421109706,3.75333333333333,9.5705999798388,13.1345,0.0520886318972665,38.1298501132335,19.0469756207963,4.86816666666667,10.7005,15.5686666666667,2.434,"2",13266,"1000_lakes",9.38116666666667
"2197","191113_130_3","191113_130_A3",0.998905331650154,406.379421085527,3.75333333333333,33.6145270996547,20.5886666666667,0.277740749147219,302.650133636338,104.392768187582,12.373,12.1203333333333,24.4933333333333,3.90466666666667,"3",13261,"1000_lakes",16.8353333333334
"2198","191113_130_3","191113_130_D3",0.998803543655943,406.37942106113,3.75333333333333,22.5677833363188,15.3658333333333,0.114521256962819,168.925168614164,78.4044876631232,9.077,11.2075,20.2845,4.15833333333333,"3",13261,"1000_lakes",11.6125
"2199","191113_130_3","191113_130_C3",0.998864157156819,406.379421069289,3.75333333333333,16.8662154744154,13.1853333333333,0.0494366187256111,67.4707894286059,33.897511427702,4.868,10.7511666666667,15.6191666666667,2.43416666666667,"3",13261,"1000_lakes",9.43199999999997
"2200","191113_130_3","191113_130_B3",0.9991942935296,406.379421077403,3.75333333333333,13.0646996543718,13.033,0.0402951913450289,53.5382048885711,26.5695668000698,5.02033333333333,10.4975,15.5178333333333,2.48483333333333,"3",13261,"1000_lakes",9.27966666666667
"2201","191113_130_4","191113_130_D4",0.997513702052064,406.379421028404,3.75333333333333,8.6946057362511,16.9378333333333,0.108322207394363,77.0694696743964,37.238039051382,10.7501666666667,11.7653333333333,22.5155,5.1725,"4",13331,"1000_lakes",13.1845
"2202","191113_130_4","191113_130_C4",0.998729280610082,406.379421036591,3.75333333333333,14.5144783879236,25.0003333333333,0.246531299171314,165.805307358637,53.3870021817186,15.7706666666667,13.743,29.5136666666667,4.51333333333333,"4",13331,"1000_lakes",21.247
"2203","191113_130_4","191113_130_A4",0.998752014366012,406.379421052953,3.75333333333333,26.0594452425282,21.248,0.167591727784484,167.023463520307,77.9519227904091,7.96133333333333,17.5461666666667,25.5075,3.70183333333333,"4",13331,"1000_lakes",17.4946666666667
"2204","191113_130_4","191113_130_B4",0.999462775813108,406.37942104481,3.75333333333333,6.97031027314574,15.9236666666667,0.0177123152559623,41.7847448426455,17.8113965027878,7.40333333333333,11.6133333333333,19.0166666666667,3.093,"4",13331,"1000_lakes",12.1703333333334
"2205","191113_130_5","191113_130_A5",0.996891713410679,406.37942102014,3.75333333333333,3.48770491700298,12.9821666666667,0.0422172527061778,19.0532019127986,9.2200938790736,6.84583333333333,9.43283333333333,16.2786666666667,3.2965,"5",12967,"1000_lakes",9.22883333333337
"2206","191113_130_5","191113_130_D5",0.990481139660838,406.379420995274,3.75333333333333,12.0799476356427,13.3371666666667,0.101414639597813,52.6287609146352,25.6580363765965,5.37516666666667,10.7511666666667,16.1263333333333,2.586,"5",12967,"1000_lakes",9.58383333333337
"2207","191113_130_5","191113_130_C5",0.994596969971854,406.379421003562,3.75333333333333,5.00045018587551,13.1345,0.0643634388875933,21.2846252021313,10.5220046821166,5.22333333333333,10.4975,15.7208333333333,2.58633333333333,"5",12967,"1000_lakes",9.38116666666667
"2208","191113_130_5","191113_130_B5",0.996781014666227,406.379421011877,3.75333333333333,15.6230069684898,13.2358333333333,0.0757982820601653,65.7869459398414,31.8441413514008,5.1725,10.7511666666667,15.9236666666667,2.48466666666667,"5",12967,"1000_lakes",9.48249999999997
"2209","191113_130_6","191113_130_B6",0.996257143564955,406.379420978502,3.75333333333333,4.20828424591698,13.1345,0.0484708055800637,19.4899885295368,9.64239094291923,5.73,10.2441666666667,15.9741666666667,2.83966666666667,"6",13111,"1000_lakes",9.38116666666667
"2210","191113_130_6","191113_130_C6",0.998557337536146,406.379420970125,3.75333333333333,6.49024470049429,13.033,0.0423663123705683,28.3776100180983,13.9794320255468,5.37533333333333,10.2946666666667,15.67,2.637,"6",13111,"1000_lakes",9.27966666666667
"2211","191113_130_6","191113_130_A6",0.995540709461489,406.379420986903,3.75333333333333,2.32369407318267,13.8445,0.0336305813585886,16.4107029642742,7.44156836599912,8.7725,9.88916666666667,18.6616666666667,3.95533333333333,"6",13111,"1000_lakes",10.0911666666667
"2212","191113_130_6","191113_130_D6",0.993858595323982,406.379420961662,3.75333333333333,11.0438252091502,13.54,0.076047359763345,53.651760387466,24.5617654104877,6.0345,10.8525,16.887,2.6875,"6",13111,"1000_lakes",9.78666666666667
"2213","191113_133_2","191113_133_D2",0.995309102890866,265.306168945897,2.43466666666667,6.13926610730665,9.07783333333333,0.0396309414779496,35.7142909954771,15.5129882373328,7.25133333333333,6.03533333333333,13.2866666666667,3.0425,"2",12729,"1000_lakes",6.64316666666666
"2214","191113_133_2","191113_133_C2",0.983472052294712,265.306168949266,2.43466666666667,14.0779108411936,11.4611666666667,0.179387063800483,83.2067103946633,36.0421635679857,7.30233333333333,7.25216666666667,14.5545,3.09333333333333,"2",12729,"1000_lakes",9.02650000000003
"2215","191113_133_2","191113_133_A2",0.990245764344464,265.306168955972,2.43466666666667,14.2958487985988,11.5625,0.126569040055209,80.5702159108494,36.0020342901257,6.99783333333333,7.60716666666667,14.605,3.0425,"2",12729,"1000_lakes",9.12783333333333
"2216","191113_133_2","191113_133_B2",0.998343956377723,265.30616895261,2.43466666666667,36.8335318244198,12.2725,0.0891866687185698,152.875960148191,76.5114453031668,5.071,9.737,14.808,2.5355,"2",12729,"1000_lakes",9.83783333333333
"2217","191113_133_3","191113_133_A3",0.997496597823461,265.306168942534,2.43466666666667,3.76339374808831,9.53416666666667,0.021760263669245,24.0617867966661,10.5855756482723,7.80916666666667,6.13666666666667,13.9458333333333,3.3975,"3",12924,"1000_lakes",7.0995
"2218","191113_133_3","191113_133_D3",0.992124518120522,265.306168932407,2.43466666666667,12.3829157095672,12.0188333333333,0.10049760460877,57.6669707691103,27.4059326614943,5.73,8.97633333333333,14.7063333333333,2.6875,"3",12924,"1000_lakes",9.58416666666663
"2219","191113_133_3","191113_133_C3",0.99913094711672,265.306168935795,2.43466666666667,35.3187562700494,15.8728333333333,0.216375450092846,249.241562688395,119.499736187587,8.82333333333333,11.2583333333333,20.0816666666667,4.20883333333333,"3",12924,"1000_lakes",13.4381666666666
"2220","191113_133_3","191113_133_B3",0.999807773506255,265.306168939156,2.43466666666667,27.6437052570794,19.2195,0.0871940669884689,251.646487388045,74.4223057440661,11.5111666666667,10.9538333333333,22.465,3.2455,"3",12924,"1000_lakes",16.7848333333333
"2221","191113_133_4","191113_133_C4",0.999506724052127,265.306168922229,2.43466666666667,29.6082485373731,15.4163333333333,0.0577158069130658,174.070403990904,75.8113163200973,7.30216666666666,11.2075,18.5096666666667,3.09333333333333,"4",13549,"1000_lakes",12.9816666666666
"2222","191113_133_4","191113_133_A4",0.997605424617173,265.306168929013,2.43466666666667,18.9015016498689,12.3738333333333,0.075876392488609,81.5949143378337,40.2310867642282,5.2735,9.78783333333333,15.0613333333333,2.586,"4",13549,"1000_lakes",9.93916666666663
"2223","191113_133_4","191113_133_B4",0.985997178947113,265.306168925635,2.43466666666667,6.74057625846098,12.0188333333333,0.091125795517973,31.1486114445815,14.946122157338,5.67933333333333,9.027,14.7063333333333,2.6875,"4",13549,"1000_lakes",9.58416666666663
"2224","191113_133_4","191113_133_D4",0.988475083124679,265.306168918826,2.43466666666667,11.4252082341131,12.2725,0.0731084349035917,47.4222830513205,23.7332276949941,5.071,9.737,14.808,2.5355,"4",13549,"1000_lakes",9.83783333333333
"2225","191113_133_5","191113_133_D5",0.996114130177493,265.306168905121,2.43466666666667,9.45354596493528,12.1711666666667,0.0608082669949094,40.4467617445665,20.1319585968404,5.223,9.53416666666667,14.7571666666667,2.586,"5",13550,"1000_lakes",9.73650000000003
"2226","191113_133_5","191113_133_B5",0.999631178100403,265.306168912001,2.43466666666667,25.2626489902253,19.7775,0.1092820737795,198.497725658484,60.1712631206371,11.2066666666667,11.4611666666667,22.6678333333333,2.89033333333333,"5",13550,"1000_lakes",17.3428333333333
"2227","191113_133_5","191113_133_A5",0.998256103124266,265.306168915406,2.43466666666667,13.5420260878448,14.808,0.0843677190970202,97.3863334616954,46.3864394392898,8.722,10.2441666666667,18.9661666666667,4.15816666666667,"5",13550,"1000_lakes",12.3733333333333
"2228","191113_133_5","191113_133_C5",0.999341111772683,265.306168908565,2.43466666666667,22.8522161909454,15.8221666666667,0.10455519989363,122.667549019705,57.0307990945127,6.69333333333333,12.1711666666667,18.8645,3.04233333333333,"5",13550,"1000_lakes",13.3875
"2229","191113_133_6","191113_133_C6",0.998412060616232,265.306168894758,2.43466666666667,4.18824183367173,11.8666666666667,0.0220885541699261,20.8960375686224,9.66926301631342,6.18666666666667,8.46916666666667,14.6558333333333,2.78916666666667,"6",13332,"1000_lakes",9.43200000000003
"2230","191113_133_6","191113_133_B6",0.995808030065128,265.306168898229,2.43466666666667,8.79958594977172,12.9821666666667,0.0466818893248909,49.9424031633397,22.155901499129,7.04866666666667,9.93966666666667,16.9883333333333,3.0425,"6",13332,"1000_lakes",10.5475
"2231","191113_133_6","191113_133_D6",0.994929862939488,265.306168891288,2.43466666666667,7.23011833802615,12.2725,0.0354487628609914,30.0141808905227,15.0191195852825,5.071,9.737,14.808,2.5355,"6",13332,"1000_lakes",9.83783333333333
"2232","191113_133_6","191113_133_A6",0.998712692102103,265.306168901668,2.43466666666667,9.73957876849671,12.7795,0.055553550735273,51.5687432033036,23.6539244062862,6.59216666666667,9.83833333333333,16.4305,2.94116666666667,"6",13332,"1000_lakes",10.3448333333333
"2233","191113_510_2","191113_510_C2",0.98839473435841,404.709060350853,2.9925,4.67080919950062,13.54,0.0393983859085442,27.6243897146442,12.1664354567991,7.30216666666667,10.3961666666667,17.6983333333333,3.14383333333333,"2",13601,"1000_lakes",10.5475
"2234","191113_510_2","191113_510_A2",0.99760334248622,404.709060351027,2.9925,5.50305517932048,12.9821666666667,0.0246355455857343,26.5247566834276,12.4076345855086,5.98366666666667,10.2441666666667,16.2278333333333,2.738,"2",13601,"1000_lakes",9.9896666666667
"2235","191113_510_2","191113_510_B2",0.999329834998841,404.709060350941,2.9925,9.94698007056322,15.2136666666667,0.0427909836491595,76.0430260957297,36.2083761868105,9.28,10.8525,20.1325,4.36116666666667,"2",13601,"1000_lakes",12.2211666666667
"2236","191113_510_2","191113_510_D2",0.990566764350541,404.709060350767,2.9925,6.20074911518624,13.4895,0.0474961777397578,36.153807149605,15.9117866553763,7.20083333333333,10.3961666666667,17.597,3.09333333333333,"2",13601,"1000_lakes",10.497
